OBJECTID,ISSUE_DATE,PERMIT_TYPE_NAME,PERMIT_SUBTYPE_NAME,APPLICATION_STATUS_NAME,FULL_ADDRESS,ZONING,LASTMODIFIEDDATE,CITY,STATE,LATITUDE,LONGITUDE,ZIPCODE,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT
437918,2016-02-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1775 PENNSYLVANIA AVE NW, WASHINGTON, DC 20006",,2016-07-30T08:14:51.000Z,WASHINGTON,DC,38.89987,-77.041363,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
437919,2016-02-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"501 G ST NW, WASHINGTON, DC 20001",,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.898457,-77.019107,20001,2,6C,FIRST,102,8,DOWNTOWN BID
437920,2016-02-24T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4415 BOWEN RD SE, WASHINGTON, DC 20019",,2016-07-19T08:12:23.000Z,WASHINGTON,DC,38.873385,-76.934991,20019,7,7E,SIXTH,605,33,NONE
438140,2016-04-14T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5737 5TH ST NE, WASHINGTON, DC 20011",R-2,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.959862,-77.001252,20011,4,4B,FOURTH,406,19,NONE
438141,2016-04-14T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1753 U ST NW, WASHINGTON, DC 20009",R-5-B,2016-07-30T08:14:51.000Z,WASHINGTON,DC,38.917202,-77.04025,20009,1,1C,THIRD,301,6,NONE
438142,2016-04-14T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"411 3RD ST NE, WASHINGTON, DC 20002",CAP/R-4,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.8953,-77.001811,20002,6,6C,FIRST,104,25,CAPITOL HILL BID
438143,2016-04-19T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"405 ROCK CREEK CHURCH RD NW, WASHINGTON, DC 20011",R-4,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.938135,-77.017374,20011,4,4C,FOURTH,407,18,NONE
438144,2016-04-14T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3209 W ST SE, WASHINGTON, DC 20020",R-1-B,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.86272,-76.960764,20020,7,7B,SIXTH,606,35,NONE
438145,2016-04-14T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1225 MICHIGAN AVE NE, WASHINGTON, DC 20017",,2016-07-30T08:14:51.000Z,WASHINGTON,DC,38.939484,-76.988966,20017,5,5A,FIFTH,504,20,NONE
438146,2016-04-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"546 24TH ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.897289,-76.972672,20002,7,7D,FIFTH,507,25,NONE
438147,2016-04-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"440 NEWTON PL NW, WASHINGTON, DC 20010",R-4,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.933903,-77.020153,20010,1,1A,FOURTH,409,2,NONE
438385,2016-03-16T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,COMPLETED,"300 TINGEY ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.874588,-77.001535,20003,6,6D,FIRST,106,27,CAPITOL RIVERFRONT BID
438386,2016-03-16T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"560 14TH ST SE, WASHINGTON, DC 20003",R-4,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.88142,-76.985274,20003,6,6B,FIRST,108,26,NONE
438387,2016-03-16T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"413 RANDOLPH ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.939094,-77.017807,20011,4,4C,FOURTH,407,18,NONE
438388,2016-03-16T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"6411 CHILLUM PL NW, WASHINGTON, DC 20012",,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.967886,-77.011985,20012,4,4B,FOURTH,406,19,NONE
438389,2016-03-16T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3023 P ST NW, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.909447,-77.06026,20007,2,2E,SECOND,206,4,NONE
438390,2016-03-16T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1006 D ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:25.000Z,WASHINGTON,DC,38.884288,-76.992228,20003,6,6B,FIRST,107,26,NONE
438391,2016-03-16T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1346 FLORIDA AVE NW, WASHINGTON, DC 20009",,2016-07-30T08:14:51.000Z,WASHINGTON,DC,38.919925,-77.031185,20009,1,1B,THIRD,305,3,NONE
438392,2016-03-30T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,0 EAST CAPITOL ST NE,,2016-07-30T08:14:51.000Z,WASHINGTON,DC,0,0,,,NONE,,,NONE,NONE
438393,2016-03-31T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"0 PROSPECT ST NW, WASHINGTON, DC 20007",,2016-07-30T08:14:51.000Z,WASHINGTON,DC,38.90202,-77.008455,,6,6C,FIRST,103,25,NOMA BID
438394,2016-03-31T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1277 1ST ST SE, WASHINGTON, DC 20003",,2016-07-30T08:14:51.000Z,WASHINGTON,DC,38.875153,-77.006155,20003,6,6D,FIRST,106,27,CAPITOL RIVERFRONT BID
439745,2016-04-12T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"1251 I ST NE, WASHINGTON, DC 20002",R-4,2016-05-26T15:56:17.000Z,WASHINGTON,DC,38.90113,-76.988631,20002,6,6A,FIRST,104,25,NONE
439974,2016-02-19T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"624 H ST NE, WASHINGTON, DC 20002",HS-H/C-2-B,2016-08-10T08:08:03.000Z,WASHINGTON,DC,38.900438,-76.997002,20002,6,6C,FIRST,104,25,NONE
439975,2016-02-19T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1818 NEW YORK AVE NE, WASHINGTON, DC 20002",,2016-07-25T08:06:13.000Z,WASHINGTON,DC,38.917716,-76.976696,20002,5,5B,FIFTH,505,22,NONE
439976,2016-02-19T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"520 FLORIDA AVE NW, WASHINGTON, DC 20001",C-2-A,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.915169,-77.019693,20001,6,2C,THIRD,306,3,NONE
439977,2016-02-19T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1524 35TH ST NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.909482,-77.069403,20007,2,2E,SECOND,206,4,NONE
439978,2016-02-19T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"518 6TH ST SE, WASHINGTON, DC 20003",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.882122,-76.99822,20003,6,6B,FIRST,107,26,NONE
439979,2016-02-19T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"2233 WISCONSIN AVE NW, WASHINGTON, DC 20007",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.919941,-77.070776,20007,3,3B,SECOND,204,14,NONE
440479,2016-03-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"617 DELAFIELD PL NW, WASHINGTON, DC 20011",R-3,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.949339,-77.021348,20011,4,4D,FOURTH,407,18,NONE
440480,2016-03-28T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"7 GRANT CIR NW, WASHINGTON, DC 20011",,2016-05-26T15:56:18.000Z,WASHINGTON,DC,38.942849,-77.018315,20011,4,4C,FOURTH,407,18,NONE
440481,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"922 24TH ST NW, WASHINGTON, DC 20037",FB/R-3,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.901488,-77.051658,20037,2,2A,SECOND,207,5,NONE
439531,2016-04-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4702 14TH ST NW, WASHINGTON, DC 20011",C-1,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.947411,-77.033072,20011,4,4C,FOURTH,404,18,NONE
439532,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3238 QUESADA ST NW, WASHINGTON, DC 20015",R-1-B,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.968473,-77.065479,20015,4,3G,SECOND,201,10,NONE
439533,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1776 I ST NW, WASHINGTON, DC 20006",C-4,2016-07-19T08:12:24.000Z,WASHINGTON,DC,38.901091,-77.041363,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
439534,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1776 I ST NW, WASHINGTON, DC 20006",C-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.901091,-77.041363,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
439535,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2543 NORTH CAPITOL ST NE, WASHINGTON, DC 20002",R-3,2016-07-18T08:11:52.000Z,WASHINGTON,DC,38.923766,-77.008748,20002,5,5C,FIFTH,502,21,NONE
439537,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"712 KENYON ST NW, WASHINGTON, DC 20010",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.929798,-77.024152,20010,1,1A,THIRD,302,2,NONE
439538,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3759 BENTON ST NW, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.920884,-77.075977,20007,3,3B,SECOND,204,14,NONE
439539,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"715 SHERIDAN ST NW, WASHINGTON, DC 20011",R-2,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.966293,-77.02322,20011,4,4B,FOURTH,402,17,NONE
439540,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1616 22ND ST NW, WASHINGTON, DC 20008",D/R-3,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.912191,-77.049001,20008,2,2D,SECOND,208,1,NONE
439541,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"611 F ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.897119,-76.99797,20002,6,6C,FIRST,104,25,NONE
439792,2016-02-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"336 8TH ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.884966,-76.994713,20003,6,6B,FIRST,107,26,NONE
440482,2016-03-29T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"402 G ST SE, WASHINGTON, DC 20003",CAP/R-4,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.881484,-77.000311,20003,6,6B,FIRST,107,26,NONE
440483,2016-03-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1339 DEXTER TER SE, WASHINGTON, DC 20020",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.860491,-76.990172,20020,8,8A,SEVENTH,703,37,NONE
440484,2016-03-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3422 P ST NW, WASHINGTON, DC 20007",*,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.908357,-77.068536,20007,2,2E,SECOND,206,4,NONE
440485,2016-03-30T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"312 16TH ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.893775,-76.982475,20002,6,6A,FIFTH,507,25,NONE
440486,2016-03-29T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5136 MACOMB ST NW, WASHINGTON, DC 20016",,2016-07-19T08:12:24.000Z,WASHINGTON,DC,38.93272,-77.105349,20016,3,3D,SECOND,205,13,NONE
440487,2016-03-28T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"613 MORTON PL NE, WASHINGTON, DC 20002",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.90424,-76.997822,20002,6,6C,FIRST,104,25,NONE
440488,2016-04-07T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2957 NEWARK ST NW, WASHINGTON, DC 20008",R-1-B,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.934701,-77.0604,20008,3,3C,SECOND,203,15,NONE
440489,2016-04-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2465 18TH ST NW, WASHINGTON, DC 20009",C-2-B,2016-07-19T08:12:24.000Z,WASHINGTON,DC,38.922135,-77.042214,20009,1,1C,THIRD,303,1,ADAMS MORGAN BID
440490,2016-04-01T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3275 BEECH ST NW, WASHINGTON, DC 20015",R-1-A,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.978981,-77.061039,20015,4,3G,SECOND,201,10,NONE
440491,2016-03-31T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"102 IRVING ST NW, WASHINGTON, DC 20010",D/R-5-A,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.930543,-77.013343,20010,5,5C,FOURTH,405,21,NONE
440492,2016-03-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2322 ONTARIO RD NW, WASHINGTON, DC 20009",R-5-B,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.920452,-77.040208,20009,1,1C,THIRD,303,1,NONE
440493,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"331 H ST NE, WASHINGTON, DC 20002",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.899996,-77.000935,20002,6,6C,FIRST,104,25,NONE
439542,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"6300 OREGON AVE NW, WASHINGTON, DC 20015",R-1-A,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.973108,-77.053521,20015,4,3G,SECOND,201,10,NONE
439543,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"57 R ST NE, WASHINGTON, DC 20002",R-4,2016-07-19T08:12:24.000Z,WASHINGTON,DC,38.912399,-77.006854,20002,5,5C,FIFTH,502,21,NONE
439544,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1819 10TH ST NW, WASHINGTON, DC 20001",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.915031,-77.025817,20001,1,1B,THIRD,305,3,NONE
439545,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"528 4TH ST NE, WASHINGTON, DC 20002",CAP/R-4,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.896768,-77.000796,20002,6,6C,FIRST,104,25,NONE
439546,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"831 KENNEDY ST NE, WASHINGTON, DC 20011",R-2,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.957026,-76.99231,20011,5,5A,FOURTH,405,19,NONE
439547,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5039 OVERLOOK RD NW, WASHINGTON, DC 20016",R-1-A,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.936729,-77.102245,20016,3,3D,SECOND,205,13,NONE
439548,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1447 SOUTH CAROLINA AVE SE, WASHINGTON, DC 20003",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.886789,-76.984023,20003,6,6B,FIRST,108,26,NONE
439549,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"617 MASSACHUSETTS AVE NE, WASHINGTON, DC 20002",R-4,2016-07-30T08:14:52.000Z,WASHINGTON,DC,38.892602,-76.997892,20002,6,6C,FIRST,107,25,NONE
439550,2016-04-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1249 4TH ST SW 00002, WASHINGTON, DC 20024",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.875141,-77.018023,20024,6,6D,FIRST,105,9,NONE
439551,2016-04-04T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5118 QUEENS STROLL PL SE, WASHINGTON, DC 20019",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.883045,-76.928087,20019,7,7E,SIXTH,604,33,NONE
439552,2016-03-16T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"4800 MEADE ST NE, WASHINGTON, DC 20019",R-2,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.906563,-76.932705,20019,7,7C,SIXTH,602,31,NONE
439553,2016-03-16T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"325 P ST SW, WASHINGTON, DC 20024",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.872243,-77.016278,20024,6,6D,FIRST,105,9,NONE
439554,2016-03-16T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"5000 OVERLOOK AVE SW, WASHINGTON, DC 20032",,2016-05-26T15:56:17.000Z,WASHINGTON,DC,38.820433,-77.018471,20032,8,8D,SEVENTH,708,NONE,NONE
439793,2016-02-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"215 EMERSON ST NW, APT# 101, WASHINGTON, DC 20011",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.950357,-77.014462,20011,4,4D,FOURTH,407,18,NONE
439794,2016-02-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4254 BENNING RD NE, WASHINGTON, DC 20019",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.892369,-76.940393,20019,7,7D,SIXTH,602,33,NONE
439795,2016-02-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"811 EAST CAPITOL ST SE, WASHINGTON, DC 20003",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.889534,-76.994389,20003,6,6B,FIRST,107,26,NONE
439796,2016-02-23T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1800 M ST NW 9TH, WASHINGTON, DC 20036",,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.90533,-77.042237,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
439797,2016-02-23T00:00:00.000Z,CONSTRUCTION,EXCAVATION ONLY,PERMIT ISSUED,"5042 JAY ST NE, WASHINGTON, DC 20019",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.901985,-76.928511,20019,7,7C,SIXTH,608,31,NONE
439798,2016-02-23T00:00:00.000Z,CONSTRUCTION,EXCAVATION ONLY,PERMIT ISSUED,"5044 JAY ST NE, WASHINGTON, DC 20019",,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.901985,-76.928433,20019,7,7C,SIXTH,608,31,NONE
439799,2016-02-23T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1425 G ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.89871,-76.98467,20002,6,6A,FIRST,108,25,NONE
439800,2016-02-23T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1825 HAMLIN ST NE, WASHINGTON, DC 20018",R-1-B,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.927515,-76.977502,20018,5,5B,FIFTH,504,22,NONE
439801,2016-02-23T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"4201 CATHEDRAL AVE NW, UNIT# 1215E, WASHINGTON, DC 20016",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.930823,-77.082977,20016,3,3D,SECOND,205,14,NONE
439802,2016-02-23T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1239 SIMMS PL NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.908843,-76.984027,20002,5,5B,FIFTH,506,23,NONE
439803,2016-02-23T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,COMPLETED,"1230 13TH ST NW, WASHINGTON, DC 20005",R-5-E,2016-08-10T08:08:03.000Z,WASHINGTON,DC,38.90658,-77.030067,20005,2,2F,THIRD,307,7,NONE
439804,2016-02-23T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"3300 16TH ST NW, WASHINGTON, DC 20010",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.93225,-77.036808,20010,1,1D,FOURTH,408,2,NONE
439805,2016-02-23T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,COMPLETED,"232 EAST CAPITOL ST NE, WASHINGTON, DC 20003",CAP/R-4,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.890093,-77.002219,20003,6,6C,FIRST,107,26,CAPITOL HILL BID
439806,2016-02-23T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"120 45TH ST NE, WASHINGTON, DC 20019",,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.891468,-76.938023,20019,7,7D,SIXTH,608,33,NONE
439807,2016-02-23T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"3917 MINNESOTA AVE NE, WASHINGTON, DC 20019",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.893815,-76.949707,20019,7,7A,SIXTH,603,32,NONE
440494,2016-03-23T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1369 IRVING ST NW, WASHINGTON, DC 20010",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.928841,-77.032025,20010,1,1A,THIRD,302,2,NONE
440495,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1607 E ST SE, WASHINGTON, DC 20003",,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.882646,-76.981864,20003,6,6B,FIRST,108,26,NONE
440496,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2500 VIRGINIA AVE NW 710 SOUTH, WASHINGTON, DC 20037",SP-2,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.898703,-77.054233,20037,2,2A,SECOND,207,5,NONE
440497,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1031 10TH ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.903234,-76.992414,20002,6,6A,FIRST,104,25,NONE
440498,2016-04-07T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1109 RHODE ISLAND AVE NW, WASHINGTON, DC 20005",R-5-B,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.910565,-77.027704,20005,2,2F,THIRD,307,7,NONE
440499,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1702 MONTELLO AVE NE, WASHINGTON, DC 20002",,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.909182,-76.985942,20002,5,5B,FIFTH,506,23,NONE
440500,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"617 E ST NE, WASHINGTON, DC 20002",R-4,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.895922,-76.997802,20002,6,6C,FIRST,104,25,NONE
440501,2016-04-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4123 45TH ST NW, WASHINGTON, DC 20016",R-1-B,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.942632,-77.087512,20016,3,3E,SECOND,202,11,NONE
440502,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1216 DUNCAN PL NE, WASHINGTON, DC 20002",R-4,2016-08-10T08:08:03.000Z,WASHINGTON,DC,38.895576,-76.989558,20002,6,6A,FIRST,107,25,NONE
440503,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"630 MASSACHUSETTS AVE NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.893003,-76.997297,20002,6,6C,FIRST,107,25,NONE
440504,2016-04-06T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3448 24TH ST SE, WASHINGTON, DC 20020",R-2,2016-08-03T08:09:26.000Z,WASHINGTON,DC,38.846577,-76.970594,20020,8,8B,SEVENTH,704,38,NONE
440505,2016-04-07T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"311 WHITTIER ST NW, WASHINGTON, DC 20012",R-1-B,2016-07-30T08:14:53.000Z,WASHINGTON,DC,38.971465,-77.016856,20012,4,4B,FOURTH,401,17,NONE
